user_id,first_send_date,cohort
17276,2020-10-06 13:26:51.292486+00:00,October 2020
17277,2020-10-06 13:32:33.855886+00:00,October 2020
17278,2020-10-06 13:33:11.942824+00:00,October 2020
17279,2020-10-06 13:33:17.088952+00:00,October 2020
17280,2020-10-06 13:33:35.278035+00:00,October 2020
17281,2020-10-06 13:35:17.940637+00:00,October 2020
17282,2020-10-06 13:40:09.264234+00:00,October 2020
17283,2020-10-06 13:46:18.466014+00:00,October 2020
17284,2020-10-06 13:53:09.906683+00:00,October 2020
17285,2020-10-06 13:54:50.264102+00:00,October 2020
17286,2020-10-06 14:00:44.094953+00:00,October 2020
17287,2020-10-06 14:03:53.271432+00:00,October 2020
17288,2020-10-06 14:04:15.403704+00:00,October 2020
17289,2020-10-06 14:08:50.287014+00:00,October 2020
17290,2020-10-06 14:25:48.444074+00:00,October 2020
17292,2020-10-06 14:34:26.450633+00:00,October 2020
17293,2020-10-06 14:35:46.754198+00:00,October 2020
17294,2020-10-06 14:36:41.398678+00:00,October 2020
17295,2020-10-06 14:38:42.964276+00:00,October 2020
17296,2020-10-06 14:41:00.091172+00:00,October 2020
17297,2020-10-06 14:44:27.405890+00:00,October 2020
17298,2020-10-06 14:47:44.115154+00:00,October 2020
17299,2020-10-06 14:50:14.662936+00:00,October 2020
17300,,
17301,2020-10-06 14:53:02.702170+00:00,October 2020
17302,2020-10-06 15:02:25.610815+00:00,October 2020
17303,,
17304,2020-10-06 15:06:49.324658+00:00,October 2020
17305,2020-10-06 15:07:36.416864+00:00,October 2020
17306,2020-10-06 15:09:35.168854+00:00,October 2020
17307,2020-10-06 15:14:17.511297+00:00,October 2020
17308,2020-10-06 15:24:49.345634+00:00,October 2020
17309,2020-10-06 15:33:20.925264+00:00,October 2020
17310,2020-10-06 15:33:32.356390+00:00,October 2020
17311,2020-10-06 15:42:21.276758+00:00,October 2020
17312,2020-10-06 15:44:07.011073+00:00,October 2020
17313,2020-10-06 15:56:14.434873+00:00,October 2020
17314,2020-10-06 16:03:24.557950+00:00,October 2020
17315,2020-10-06 16:05:56.241926+00:00,October 2020
17316,2020-10-06 16:06:21.423285+00:00,October 2020
17317,2020-10-06 16:06:27.647847+00:00,October 2020
17318,2020-10-06 16:06:53.759524+00:00,October 2020
17319,2020-10-06 16:11:53.313640+00:00,October 2020
17320,2020-10-06 16:19:36.022544+00:00,October 2020
17321,2020-10-06 16:22:01.786394+00:00,October 2020
17322,2020-10-06 16:22:33.011675+00:00,October 2020
17323,2020-10-06 16:26:25.916631+00:00,October 2020
17324,2020-10-06 16:39:19.813717+00:00,October 2020
17325,2020-10-06 16:39:49.142467+00:00,October 2020
17326,2020-10-06 16:53:58.718359+00:00,October 2020
17327,2020-10-06 16:57:11.495379+00:00,October 2020
17328,2020-10-06 17:12:07.535094+00:00,October 2020
17329,2020-10-06 17:21:56.838050+00:00,October 2020
17330,2020-10-06 17:31:38.979350+00:00,October 2020
17331,2020-10-06 17:33:56.772242+00:00,October 2020
17332,2020-10-06 17:36:13.408384+00:00,October 2020
17333,2020-10-06 17:37:45.953407+00:00,October 2020
17334,2020-10-06 17:44:23.853022+00:00,October 2020
17335,2020-10-06 17:44:48.536842+00:00,October 2020
17336,2020-10-06 17:45:23.317161+00:00,October 2020
17337,2020-10-06 17:53:04.685351+00:00,October 2020
17338,2020-10-06 18:21:03.033752+00:00,October 2020
17339,2020-10-06 18:37:23.248569+00:00,October 2020
17340,2020-10-06 18:39:56.444251+00:00,October 2020
17341,2020-10-06 18:54:32.110953+00:00,October 2020
17342,2020-10-06 18:55:24.396766+00:00,October 2020
17343,2020-10-06 18:59:03.032972+00:00,October 2020
17344,2020-10-06 19:17:33.143368+00:00,October 2020
17345,2020-10-06 19:18:07.186541+00:00,October 2020
17346,2020-10-06 19:23:06.315786+00:00,October 2020
17347,2020-10-06 19:27:50.177919+00:00,October 2020
17348,2020-10-06 19:35:10.886291+00:00,October 2020
17349,2020-10-06 19:49:41.802280+00:00,October 2020
17350,2020-10-06 19:53:00.583154+00:00,October 2020
17351,2020-10-06 20:01:16.718931+00:00,October 2020
17352,2020-10-06 20:14:25.046962+00:00,October 2020
17353,2020-10-06 20:18:13.569231+00:00,October 2020
17355,2020-10-06 20:18:57.538435+00:00,October 2020
17356,2020-10-06 20:29:57.857424+00:00,October 2020
17357,2020-10-06 20:40:39.387930+00:00,October 2020
17358,2020-10-06 20:58:13.853082+00:00,October 2020
17359,2020-10-06 21:06:15.678362+00:00,October 2020
17360,2020-10-06 21:10:30.025743+00:00,October 2020
17362,2020-10-06 21:27:35.976523+00:00,October 2020
17363,2020-10-06 21:34:37.073310+00:00,October 2020
17364,2020-10-06 21:46:36.031079+00:00,October 2020
17365,2020-10-06 21:50:35.318879+00:00,October 2020
17366,2020-10-06 22:15:56.007369+00:00,October 2020
17367,2020-10-06 22:37:34.049139+00:00,October 2020
17368,2020-10-06 22:55:19.171423+00:00,October 2020
17369,2020-10-06 23:51:25.407093+00:00,October 2020
17370,2020-10-07 00:58:54.530369+00:00,October 2020
17372,2020-10-07 01:43:42.292692+00:00,October 2020
17373,2020-10-07 01:45:39.074550+00:00,October 2020
17374,2020-10-07 03:15:53.956346+00:00,October 2020
17375,2020-10-07 03:28:27.948206+00:00,October 2020
17376,2020-10-07 03:38:38.345606+00:00,October 2020
17377,2020-10-07 04:09:28.962385+00:00,October 2020
17378,2020-10-07 04:17:03.705740+00:00,October 2020
17379,2020-10-07 04:21:57.497057+00:00,October 2020
17380,2020-10-07 04:36:52.466423+00:00,October 2020
17381,2020-10-07 05:03:23.417182+00:00,October 2020
17382,2020-10-07 05:04:53.351252+00:00,October 2020
17383,2020-10-07 05:10:44.965585+00:00,October 2020
17384,2020-10-07 05:20:28.145303+00:00,October 2020
17385,2020-10-07 05:35:39.217866+00:00,October 2020
17386,2020-10-07 05:39:49.535587+00:00,October 2020
17387,2020-10-07 05:41:19.021959+00:00,October 2020
17388,2020-10-07 05:42:01.057291+00:00,October 2020
17389,2020-10-07 05:42:27.906439+00:00,October 2020
17390,2020-10-07 05:52:39.665534+00:00,October 2020
17391,2020-10-07 05:57:04.911521+00:00,October 2020
17392,2020-10-07 06:18:38.256492+00:00,October 2020
17393,2020-10-07 06:21:02.517796+00:00,October 2020
17394,2020-10-07 06:21:23.295344+00:00,October 2020
17395,2020-10-07 06:23:18.032756+00:00,October 2020
17396,2020-10-07 06:30:16.295529+00:00,October 2020
17397,2020-10-07 06:33:32.946651+00:00,October 2020
17398,2020-10-07 06:35:21.645312+00:00,October 2020
17399,2020-10-07 06:48:18.113988+00:00,October 2020
17400,2020-10-07 06:51:00.073137+00:00,October 2020
17401,2020-10-07 06:53:37.791365+00:00,October 2020
17402,2020-10-07 06:53:47.937080+00:00,October 2020
17403,2020-10-07 07:00:20.930149+00:00,October 2020
17404,2020-10-07 07:03:53.190218+00:00,October 2020
17405,2020-10-07 07:04:43.259244+00:00,October 2020
17406,2020-10-07 07:06:03.473726+00:00,October 2020
17407,2020-10-07 07:08:39.981939+00:00,October 2020
17408,2020-10-07 07:16:45.369566+00:00,October 2020
17409,2020-10-07 07:45:23.206388+00:00,October 2020
17410,2020-10-07 08:01:25.449198+00:00,October 2020
17411,2020-10-07 08:11:27.158238+00:00,October 2020
17412,2020-10-07 08:13:48.352107+00:00,October 2020
17413,2020-10-07 08:22:34.191063+00:00,October 2020
17414,2020-10-07 08:24:49.357460+00:00,October 2020
17415,2020-10-07 08:30:30.181966+00:00,October 2020
17416,2020-10-07 08:31:11.187614+00:00,October 2020
17417,2020-10-07 08:37:21.667249+00:00,October 2020
17419,2020-10-07 08:48:45.719496+00:00,October 2020
17420,2020-10-07 08:54:20.478310+00:00,October 2020
17421,2020-10-07 08:54:21.528940+00:00,October 2020
17422,2020-10-07 09:00:16.658271+00:00,October 2020
17423,2020-10-07 09:09:56.140417+00:00,October 2020
17424,2020-10-07 09:13:54.881662+00:00,October 2020
17425,2020-10-07 09:20:52.269359+00:00,October 2020
17426,2020-10-07 09:35:56.480318+00:00,October 2020
17427,2020-10-07 09:36:57.529581+00:00,October 2020
17428,2020-10-07 09:38:10.754562+00:00,October 2020
17429,2020-10-07 09:38:49.858281+00:00,October 2020
17430,2020-10-07 09:49:59.000539+00:00,October 2020
17431,2020-10-07 09:52:49.775977+00:00,October 2020
17432,2020-10-07 09:53:31.540882+00:00,October 2020
17433,2020-10-07 10:06:35.719727+00:00,October 2020
17434,2020-10-07 10:18:33.494757+00:00,October 2020
17435,2020-10-07 10:21:38.026102+00:00,October 2020
17436,2020-10-07 10:33:27.059960+00:00,October 2020
17437,2020-10-07 10:35:53.822767+00:00,October 2020
17438,2020-10-07 10:42:12.939273+00:00,October 2020
17439,2020-10-07 10:42:26.317020+00:00,October 2020
17440,2020-10-07 10:46:25.941987+00:00,October 2020
17441,2020-10-07 10:48:02.555939+00:00,October 2020
17442,2020-10-07 10:53:30.367076+00:00,October 2020
17443,2020-10-07 10:59:29.954333+00:00,October 2020
17444,2020-10-07 11:02:23.598722+00:00,October 2020
17445,2020-10-07 11:02:38.720541+00:00,October 2020
17446,2020-10-07 11:05:54.059386+00:00,October 2020
17447,2020-10-07 11:08:37.688176+00:00,October 2020
17448,2020-10-07 11:09:33.322260+00:00,October 2020
17449,2020-10-07 11:19:45.331802+00:00,October 2020
17450,2020-10-07 11:21:15.322773+00:00,October 2020
17451,2020-10-07 11:37:38.647334+00:00,October 2020
17452,2020-10-07 11:38:53.264517+00:00,October 2020
17453,2020-10-07 11:42:16.918831+00:00,October 2020
17454,2020-10-07 11:42:54.293725+00:00,October 2020
17455,2020-10-07 11:57:48.649331+00:00,October 2020
17456,2020-10-07 12:03:22.943008+00:00,October 2020
17457,2020-10-07 12:09:57.216872+00:00,October 2020
17458,2020-10-07 12:15:14.026812+00:00,October 2020
17459,2020-10-07 12:18:43.033138+00:00,October 2020
17461,2020-10-07 12:34:27.619565+00:00,October 2020
17462,2020-10-07 12:35:50.176436+00:00,October 2020
17463,2020-10-07 12:37:54.838678+00:00,October 2020
17464,2020-10-07 12:44:52.811170+00:00,October 2020
17465,2020-10-07 12:53:09.217836+00:00,October 2020
17466,2020-10-07 12:54:13.596556+00:00,October 2020
17467,2020-10-07 12:56:10.883189+00:00,October 2020
17468,2020-10-07 12:58:19.574203+00:00,October 2020
17469,2020-10-07 13:03:20.109463+00:00,October 2020
17470,2020-10-07 13:04:46.285604+00:00,October 2020
17471,2020-10-07 13:06:08.753920+00:00,October 2020
17472,2020-10-07 13:20:14.555679+00:00,October 2020
17473,2020-10-07 13:21:17.798465+00:00,October 2020
17474,2020-10-07 13:38:26.273058+00:00,October 2020
17475,2020-10-07 13:38:55.113644+00:00,October 2020
17476,2020-10-07 13:42:14.689948+00:00,October 2020
17477,2020-10-07 13:42:49.763187+00:00,October 2020
17478,2020-10-07 13:44:15.465937+00:00,October 2020
17479,2020-10-07 13:49:15.430406+00:00,October 2020
17480,2020-10-07 13:55:39.525244+00:00,October 2020
17481,2020-10-07 14:04:52.986623+00:00,October 2020
17482,2020-10-07 14:23:40.733143+00:00,October 2020
17483,2020-10-07 14:23:46.436071+00:00,October 2020
17484,2020-10-07 14:28:02.058992+00:00,October 2020
17485,2020-10-07 14:28:40.795551+00:00,October 2020
17486,2020-10-07 14:34:29.306905+00:00,October 2020
17487,2020-10-07 14:36:33.678944+00:00,October 2020
17488,2020-10-07 14:39:21.100308+00:00,October 2020
17489,2020-10-07 14:46:22.322317+00:00,October 2020
17490,2020-10-07 14:49:18.921850+00:00,October 2020
17491,2020-10-07 14:57:28.434014+00:00,October 2020
17492,2020-10-07 14:58:54.492943+00:00,October 2020
17493,2020-10-07 15:04:17.426766+00:00,October 2020
17494,2020-10-07 15:08:20.098354+00:00,October 2020
17495,2020-10-07 15:10:00.261692+00:00,October 2020
17496,2020-10-07 15:17:05.048664+00:00,October 2020
17497,2020-10-07 15:23:36.252034+00:00,October 2020
17498,2020-10-07 15:37:03.231715+00:00,October 2020
17499,2020-10-07 15:39:19.416964+00:00,October 2020
17500,2020-10-07 15:43:20.036778+00:00,October 2020
17501,2020-10-07 15:48:41.434583+00:00,October 2020
17502,2020-10-07 15:49:03.217264+00:00,October 2020
17503,2020-10-07 15:52:00.919341+00:00,October 2020
17504,2020-10-07 15:52:13.300036+00:00,October 2020
17505,2020-10-07 15:53:56.211515+00:00,October 2020
17506,2020-10-07 15:54:06.210253+00:00,October 2020
17507,2020-10-07 15:57:55.573873+00:00,October 2020
17508,2020-10-07 16:01:32.167363+00:00,October 2020
17509,2020-10-07 16:02:27.901116+00:00,October 2020
17510,2020-10-07 16:10:20.076115+00:00,October 2020
17511,2020-10-07 16:12:32.401817+00:00,October 2020
17512,2020-10-07 16:17:30.699310+00:00,October 2020
17513,2020-10-07 16:19:38.604101+00:00,October 2020
17514,2020-10-07 16:20:11.735729+00:00,October 2020
17515,2020-10-07 16:25:18.819064+00:00,October 2020
17516,2020-10-07 16:30:16.155867+00:00,October 2020
17517,2020-10-07 16:40:51.087283+00:00,October 2020
17518,2020-10-07 16:55:46.278836+00:00,October 2020
17519,2020-10-07 16:56:57.756450+00:00,October 2020
17520,2020-10-07 16:57:46.187006+00:00,October 2020
17521,2020-10-07 16:59:28.276386+00:00,October 2020
17522,2020-10-07 17:05:45.193860+00:00,October 2020
17523,2020-10-07 17:22:28.220237+00:00,October 2020
17524,2020-10-07 17:31:56.531450+00:00,October 2020
17525,2020-10-07 17:40:00.026720+00:00,October 2020
17526,2020-09-30 17:47:28.631127+00:00,September 2020
17527,2020-09-30 18:04:07.915876+00:00,September 2020
17528,2020-09-30 18:05:56.428184+00:00,September 2020
17529,2020-09-30 18:07:14.995931+00:00,September 2020
17530,2020-09-30 18:33:44.278310+00:00,September 2020
17531,2020-09-30 18:49:35.721709+00:00,September 2020
17532,2020-09-30 18:50:46.330244+00:00,September 2020
17533,2020-09-30 18:52:21.827332+00:00,September 2020
17534,2020-09-30 18:55:58.071971+00:00,September 2020
17535,2020-09-30 19:14:29.906260+00:00,September 2020
17536,2020-09-30 19:14:54.782532+00:00,September 2020
17538,2020-09-30 19:27:41.454469+00:00,September 2020
17539,2020-09-30 19:45:44.288500+00:00,September 2020
17541,2020-09-30 20:33:03.535510+00:00,September 2020
17543,2020-09-30 20:44:04.502920+00:00,September 2020
17544,2020-09-30 20:46:57.733838+00:00,September 2020
17545,2020-09-30 20:52:16.321131+00:00,September 2020
17546,2020-09-30 21:23:52.845985+00:00,September 2020
17547,2020-09-30 21:29:36.962907+00:00,September 2020
17548,2020-09-30 21:34:05.442862+00:00,September 2020
17549,2020-09-30 21:36:40.630888+00:00,September 2020
17551,2020-09-30 22:02:10.016558+00:00,September 2020
17552,2020-09-30 22:03:51.496208+00:00,September 2020
17554,2020-09-30 23:09:28.908344+00:00,September 2020
17555,2020-09-30 23:24:11.453853+00:00,September 2020
17556,2020-09-30 23:26:53.881920+00:00,September 2020
17557,2020-09-30 23:27:36.833727+00:00,September 2020
17558,2020-10-01 00:39:16.666729+00:00,October 2020
17559,2020-10-01 02:26:28.667023+00:00,October 2020
17560,2020-10-01 03:18:00.150459+00:00,October 2020
17561,2020-10-01 03:54:44.165211+00:00,October 2020
17562,2020-10-01 04:08:30.431338+00:00,October 2020
17563,2020-10-01 04:31:35.067052+00:00,October 2020
17564,2020-10-01 05:01:07.737723+00:00,October 2020
17565,2020-10-01 05:15:44.655007+00:00,October 2020
17566,2020-10-01 05:34:14.231429+00:00,October 2020
17567,2020-10-01 05:36:33.737635+00:00,October 2020
17568,2020-10-01 05:40:16.900551+00:00,October 2020
17569,2020-10-01 05:40:19.742804+00:00,October 2020
17570,2020-10-01 05:54:07.903137+00:00,October 2020
17571,2020-10-01 05:57:21.795739+00:00,October 2020
17572,2020-10-01 06:07:27.364142+00:00,October 2020
17573,2020-10-01 06:10:41.008708+00:00,October 2020
17578,2020-10-01 06:18:55.429942+00:00,October 2020
17579,2020-10-01 06:29:05.736318+00:00,October 2020
17580,2020-10-01 06:31:58.386702+00:00,October 2020
17581,2020-10-01 06:38:41.233604+00:00,October 2020
17582,2020-10-01 06:40:01.909893+00:00,October 2020
17583,2020-10-01 06:42:05.490476+00:00,October 2020
17584,2020-10-01 06:45:46.412362+00:00,October 2020
17585,2020-10-01 06:47:39.715229+00:00,October 2020
17586,2020-10-01 06:49:51.397115+00:00,October 2020
17587,2020-10-01 06:51:12.010408+00:00,October 2020
17588,2020-10-01 06:55:22.496158+00:00,October 2020
17589,2020-10-01 06:57:40.381240+00:00,October 2020
17590,2020-10-01 07:02:18.641467+00:00,October 2020
17591,2020-10-01 07:05:46.341163+00:00,October 2020
17592,2020-10-01 07:06:58.838372+00:00,October 2020
17593,2020-10-01 07:10:48.705689+00:00,October 2020
17594,2020-10-01 07:13:18.311305+00:00,October 2020
17595,2020-10-01 07:25:35.573648+00:00,October 2020
17596,2020-10-01 07:27:10.035867+00:00,October 2020
17597,2020-10-01 07:29:17.024325+00:00,October 2020
17598,2020-10-01 07:38:06.586749+00:00,October 2020
17599,2020-10-01 07:44:57.204270+00:00,October 2020
17600,2020-10-01 07:53:58.403407+00:00,October 2020
17601,2020-10-01 08:06:00.566647+00:00,October 2020
17603,2020-10-01 08:19:40.122009+00:00,October 2020
17604,2020-10-01 08:22:44.869803+00:00,October 2020
17605,2020-10-01 08:25:10.569833+00:00,October 2020
17606,2020-10-01 08:25:16.916912+00:00,October 2020
17607,2020-10-01 08:36:18.846059+00:00,October 2020
17608,2020-10-01 08:37:47.209932+00:00,October 2020
17609,2020-10-01 08:37:52.899385+00:00,October 2020
17610,2020-10-01 08:43:24.741910+00:00,October 2020
17611,2020-10-01 08:45:41.914930+00:00,October 2020
17612,2020-10-01 08:53:09.601430+00:00,October 2020
17613,2020-10-01 09:06:57.748723+00:00,October 2020
17614,2020-10-01 09:27:04.964115+00:00,October 2020
17615,2020-10-01 09:29:44.121351+00:00,October 2020
17616,2020-10-01 09:32:07.946058+00:00,October 2020
17617,2020-10-01 09:36:55.485779+00:00,October 2020
17618,2020-10-01 09:41:35.292580+00:00,October 2020
17619,2020-10-01 09:51:09.368119+00:00,October 2020
17620,2020-10-01 09:53:20.424304+00:00,October 2020
17621,2020-10-01 09:57:09.635145+00:00,October 2020
17622,2020-10-01 09:59:20.357398+00:00,October 2020
17623,2020-10-01 10:04:09.923482+00:00,October 2020
17624,2020-10-01 10:08:30.879749+00:00,October 2020
17625,2020-10-01 10:11:58.472743+00:00,October 2020
17626,2020-10-01 10:12:24.022821+00:00,October 2020
17627,2020-10-01 10:12:49.203664+00:00,October 2020
17628,2020-10-01 10:16:39.989599+00:00,October 2020
17629,2020-10-01 10:26:39.452448+00:00,October 2020
17630,2020-10-01 10:30:25.105061+00:00,October 2020
17631,2020-10-01 10:43:09.845315+00:00,October 2020
17632,2020-10-01 10:43:35.148411+00:00,October 2020
17633,2020-10-01 10:45:45.721266+00:00,October 2020
17634,2020-10-01 10:58:05.595936+00:00,October 2020
17635,2020-10-01 11:00:55.295722+00:00,October 2020
17637,2020-10-01 11:05:49.106276+00:00,October 2020
17638,2020-10-01 11:06:35.291337+00:00,October 2020
17639,2020-10-01 11:14:58.820962+00:00,October 2020
17640,2020-10-01 11:20:41.758347+00:00,October 2020
17641,2020-10-01 11:30:19.924348+00:00,October 2020
17642,2020-10-01 11:38:59.261540+00:00,October 2020
17643,2020-10-01 11:47:12.624424+00:00,October 2020
17644,2020-10-01 11:49:50.355661+00:00,October 2020
17645,2020-10-01 11:50:04.658543+00:00,October 2020
17646,2020-10-01 11:52:47.261381+00:00,October 2020
17647,2020-10-01 11:55:30.599852+00:00,October 2020
17648,2020-10-01 12:02:32.750212+00:00,October 2020
17649,2020-10-01 12:15:12.678389+00:00,October 2020
17650,2020-10-01 12:16:13.558520+00:00,October 2020
17651,2020-10-01 12:16:28.306283+00:00,October 2020
17652,2020-10-01 12:25:07.435202+00:00,October 2020
17653,2020-10-01 12:26:12.551245+00:00,October 2020
17654,2020-10-01 12:28:53.353046+00:00,October 2020
17655,2020-10-01 12:32:06.966981+00:00,October 2020
17656,2020-10-01 12:35:36.693042+00:00,October 2020
17657,2020-10-01 12:38:53.192147+00:00,October 2020
17658,2020-10-01 12:42:15.066746+00:00,October 2020
17659,2020-10-01 12:47:50.940362+00:00,October 2020
17660,2020-10-01 13:05:07.190555+00:00,October 2020
17661,2020-10-01 13:20:14.316657+00:00,October 2020
17662,2020-10-01 13:21:50.498970+00:00,October 2020
17663,2020-10-01 13:29:53.194168+00:00,October 2020
17664,2020-10-01 13:35:17.063150+00:00,October 2020
17665,2020-10-01 13:36:06.570863+00:00,October 2020
17666,2020-10-01 13:46:17.724553+00:00,October 2020
17667,2020-10-01 13:50:02.500040+00:00,October 2020
17668,2020-10-01 13:55:09.303859+00:00,October 2020
17669,2020-10-01 14:01:37.891016+00:00,October 2020
17670,2020-10-01 14:06:48.400766+00:00,October 2020
17671,2020-10-01 14:20:18.699623+00:00,October 2020
17672,2020-10-01 14:25:18.215281+00:00,October 2020
17673,2020-10-01 14:39:40.464748+00:00,October 2020
17674,2020-10-01 14:42:31.605719+00:00,October 2020
17675,2020-10-01 14:52:38.206137+00:00,October 2020
17676,2020-10-01 15:00:56.987053+00:00,October 2020
17677,2020-10-01 15:04:03.669820+00:00,October 2020
17678,2020-10-01 15:14:18.522691+00:00,October 2020
17679,2020-10-01 15:21:26.152067+00:00,October 2020
17680,2020-10-01 15:33:55.188414+00:00,October 2020
17681,2020-10-01 15:34:06.493601+00:00,October 2020
17682,2020-10-01 15:36:10.566380+00:00,October 2020
17683,2020-10-01 15:36:32.337352+00:00,October 2020
17684,2020-10-01 15:42:12.012495+00:00,October 2020
17685,2020-10-01 15:50:35.841722+00:00,October 2020
17686,2020-10-01 15:54:13.046920+00:00,October 2020
17687,2020-10-01 16:00:25.401407+00:00,October 2020
17688,2020-10-01 16:02:49.620502+00:00,October 2020
17689,2020-10-01 16:20:44.714065+00:00,October 2020
17690,2020-10-01 16:32:33.436070+00:00,October 2020
17691,2020-10-01 16:35:13.291288+00:00,October 2020
17692,2020-10-01 16:51:21.895878+00:00,October 2020
17693,2020-10-01 16:58:55.605228+00:00,October 2020
17694,2020-10-01 17:00:55.708866+00:00,October 2020
17695,2020-10-01 17:09:54.117872+00:00,October 2020
17696,2020-10-01 17:52:51.165840+00:00,October 2020
17697,2020-10-01 18:02:58.112211+00:00,October 2020
17702,2020-10-01 18:23:43.547998+00:00,October 2020
17703,2020-10-01 18:29:20.780215+00:00,October 2020
17704,2020-10-01 18:54:09.393909+00:00,October 2020
17705,2020-10-01 18:56:37.122086+00:00,October 2020
17706,2020-10-01 18:59:43.085144+00:00,October 2020
17707,2020-10-01 19:03:25.841772+00:00,October 2020
17708,2020-10-01 19:16:03.996734+00:00,October 2020
17709,2020-10-01 19:27:10.265105+00:00,October 2020
17710,2020-10-01 19:32:25.121828+00:00,October 2020
17711,2020-10-01 19:37:18.118482+00:00,October 2020
17712,2020-10-01 19:39:52.153450+00:00,October 2020
17713,2020-10-01 19:48:32.505247+00:00,October 2020
17714,2020-10-01 20:13:40.493466+00:00,October 2020
17715,2020-10-01 20:23:30.884443+00:00,October 2020
17716,2020-10-01 21:13:10.920682+00:00,October 2020
17717,2020-10-01 21:14:02.604018+00:00,October 2020
17718,2020-10-01 21:17:16.189488+00:00,October 2020
17719,2020-10-01 21:21:55.599065+00:00,October 2020
17720,2020-10-01 21:37:03.614514+00:00,October 2020
17721,2020-10-01 21:44:24.124779+00:00,October 2020
17722,2020-10-01 21:46:29.608493+00:00,October 2020
17723,2020-10-01 21:55:38.430936+00:00,October 2020
17724,2020-10-01 22:14:22.950090+00:00,October 2020
17725,2020-10-01 22:15:54.434829+00:00,October 2020
17726,2020-10-01 23:35:59.636603+00:00,October 2020
17728,2020-10-02 00:11:38.460374+00:00,October 2020
17729,2020-10-02 00:13:50.723809+00:00,October 2020
17730,2020-10-02 00:37:05.356405+00:00,October 2020
17731,2020-10-02 00:43:40.321889+00:00,October 2020
17732,2020-10-02 02:16:19.988385+00:00,October 2020
17733,2020-10-02 02:29:33.151236+00:00,October 2020
17734,2020-10-02 02:44:35.721935+00:00,October 2020
17735,2020-10-02 02:49:45.914953+00:00,October 2020
17736,2020-10-02 02:50:32.264894+00:00,October 2020
17737,2020-10-02 03:26:21.903308+00:00,October 2020
17738,2020-10-02 04:09:08.454833+00:00,October 2020
17739,2020-10-02 04:19:45.750931+00:00,October 2020
17740,2020-10-02 04:22:56.580324+00:00,October 2020
17741,2020-10-02 04:24:19.407373+00:00,October 2020
17742,2020-10-02 04:41:47.802301+00:00,October 2020
17743,2020-10-02 04:58:27.742518+00:00,October 2020
17744,2020-10-02 05:04:24.722839+00:00,October 2020
17745,2020-10-02 05:06:08.875888+00:00,October 2020
17746,2020-10-02 05:10:38.942756+00:00,October 2020
17747,2020-10-02 05:26:29.359370+00:00,October 2020
17748,2020-10-02 05:44:52.369376+00:00,October 2020
17749,2020-10-02 05:45:18.451512+00:00,October 2020
17750,2020-10-02 05:57:42.750881+00:00,October 2020
17751,2020-10-02 06:01:46.700718+00:00,October 2020
17752,2020-10-02 06:01:51.699738+00:00,October 2020
17753,2020-10-02 06:10:05.629022+00:00,October 2020
17754,2020-10-02 06:10:43.378930+00:00,October 2020
17755,2020-10-02 06:19:03.432159+00:00,October 2020
17756,2020-10-02 06:23:17.574050+00:00,October 2020
17757,2020-10-02 06:28:55.512347+00:00,October 2020
17758,2020-10-02 06:41:09.481707+00:00,October 2020
17759,2020-10-02 06:42:03.478091+00:00,October 2020
17760,2020-10-02 06:49:05.042524+00:00,October 2020
17761,2020-10-02 06:49:05.967711+00:00,October 2020
17762,2020-10-02 06:50:47.718390+00:00,October 2020
17763,2020-10-02 07:03:13.018733+00:00,October 2020
17764,2020-10-02 07:05:05.604863+00:00,October 2020
17765,2020-10-02 07:10:10.056830+00:00,October 2020
17766,2020-10-02 07:12:11.048581+00:00,October 2020
17767,2020-10-02 07:16:16.810651+00:00,October 2020
17768,2020-10-02 07:17:06.881281+00:00,October 2020
17769,2020-10-02 07:20:20.242059+00:00,October 2020
17770,2020-10-02 07:26:15.895090+00:00,October 2020
17771,2020-10-02 07:26:28.110798+00:00,October 2020
17772,2020-10-02 07:47:26.227651+00:00,October 2020
17773,2020-10-02 07:55:20.525481+00:00,October 2020
17774,2020-10-02 07:57:47.092671+00:00,October 2020
17775,2020-10-02 08:00:12.269001+00:00,October 2020
17776,2020-10-02 08:20:42.663503+00:00,October 2020
17777,2020-10-02 08:26:48.270953+00:00,October 2020
17778,2020-10-02 08:34:42.242715+00:00,October 2020
17779,2020-10-02 08:37:00.266675+00:00,October 2020
17780,2020-10-02 08:42:08.545798+00:00,October 2020
17781,2020-10-02 08:43:25.169021+00:00,October 2020
17782,2020-10-02 08:51:49.306888+00:00,October 2020
17783,2020-10-02 08:53:59.572953+00:00,October 2020
17784,2020-10-02 09:01:37.457990+00:00,October 2020
17785,2020-10-02 09:09:53.536729+00:00,October 2020
17786,2020-10-02 09:15:40.725109+00:00,October 2020
17787,2020-10-02 09:20:12.229149+00:00,October 2020
17788,2020-10-02 09:26:05.512375+00:00,October 2020
17789,2020-10-02 09:27:37.395376+00:00,October 2020
17790,2020-10-02 09:44:07.667926+00:00,October 2020
17791,2020-10-02 09:58:04.420754+00:00,October 2020
17792,2020-10-02 09:58:37.682085+00:00,October 2020
17793,2020-10-02 09:58:37.948488+00:00,October 2020
17794,2020-10-02 10:04:53.955583+00:00,October 2020
17795,2020-10-02 10:07:34.623253+00:00,October 2020
17796,2020-10-02 10:12:15.252046+00:00,October 2020
17797,2020-10-02 10:21:08.879392+00:00,October 2020
17798,2020-10-02 10:21:30.541570+00:00,October 2020
